League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
EPL,2018-2019,11,Sat,2018-11-03,15:00,Newcastle Utd,0.7,2.0,Watford,49157,St. James' Park,Craig Pawson,https://fbref.com/en/matches/b8e33f68/Newcastle-United-Watford-November-3-2018-Premier-League,1,0
EPL,2018-2019,11,Sat,2018-11-03,15:00,Everton,2.3,0.3,Brighton,38966,Goodison Park,David Coote,https://fbref.com/en/matches/86e1f618/Everton-Brighton-and-Hove-Albion-November-3-2018-Premier-League,3,1
EPL,2018-2019,11,Sat,2018-11-03,17:30,Arsenal,1.4,1.5,Liverpool,59993,Emirates Stadium,Andre Marriner,https://fbref.com/en/matches/09767606/Arsenal-Liverpool-November-3-2018-Premier-League,1,1
EPL,2018-2019,11,Sat,2018-11-03,19:45,Wolves,2.6,1.3,Tottenham,31185,Molineux Stadium,Mike Dean,https://fbref.com/en/matches/b8b6baee/Wolverhampton-Wanderers-Tottenham-Hotspur-November-3-2018-Premier-League,2,3
EPL,2018-2019,11,Sun,2018-11-04,15:00,Manchester City,2.3,2.0,Southampton,53916,Etihad Stadium,Lee Mason,https://fbref.com/en/matches/7fcb3ecd/Manchester-City-Southampton-November-4-2018-Premier-League,6,1
EPL,2018-2019,11,Sun,2018-11-04,16:00,Chelsea,1.6,0.6,Crystal Palace,40407,Stamford Bridge,Michael Oliver,https://fbref.com/en/matches/e7d32534/Chelsea-Crystal-Palace-November-4-2018-Premier-League,3,1
EPL,2018-2019,11,Mon,2018-11-05,20:00,Huddersfield,0.6,0.5,Fulham,17082,The John Smith's Stadium,Anthony Taylor,https://fbref.com/en/matches/f7cf0ef1/Huddersfield-Town-Fulham-November-5-2018-Premier-League,1,0
EPL,2018-2019,12,Sat,2018-11-10,12:30,Cardiff City,1.8,0.6,Brighton,29402,Cardiff City Stadium,Martin Atkinson,https://fbref.com/en/matches/da20ac20/Cardiff-City-Brighton-and-Hove-Albion-November-10-2018-Premier-League,2,1
EPL,2018-2019,12,Sat,2018-11-10,15:00,Newcastle Utd,1.9,1.5,Bournemouth,49266,St. James' Park,Lee Probert,https://fbref.com/en/matches/1c2533bb/Newcastle-United-Bournemouth-November-10-2018-Premier-League,2,1
EPL,2018-2019,12,Sat,2018-11-10,15:00,Leicester City,1.7,0.5,Burnley,32184,King Power Stadium,Mike Dean,https://fbref.com/en/matches/bff91ca5/Leicester-City-Burnley-November-10-2018-Premier-League,0,0
EPL,2018-2019,12,Sat,2018-11-10,15:00,Huddersfield,1.3,2.2,West Ham,24069,The John Smith's Stadium,Chris Kavanagh,https://fbref.com/en/matches/bbf296b3/Huddersfield-Town-West-Ham-United-November-10-2018-Premier-League,1,1
