League,Season,Date,Team_Home,FBREFPossession_Home,FBREFSave%_Home,Goals_Home,FBREFAst_Home,FBREFPK_Home,FBREFPKatt_Home,FBREFSh_Home,FBREFSoT_Home,FBREFCrdY_Home,FBREFCrdR_Home,FBREFxg_Home,FBREFxa_Home,FBREFSCA_Home,FBREFGCA_Home,Team_Away,FBREFPossession_Away,FBREFSave%_Away,Goals_Away,FBREFAst_Away,FBREFPK_Away,FBREFPKatt_Away,FBREFSh_Away,FBREFSoT_Away,FBREFCrdY_Away,FBREFCrdR_Away,FBREFxg_away,FBREFxa_Away,FBREFSCA_Away,FBREFGCA_Away,FBREFORating_Home,FBREFDRating_Home,FBREFORating_Away,FBREFDRating_Away
EPL,2017-2018,2017-12-09,Huddersfield,58,100.0,2,2,0,0,16,6,0,0,2.2,2.1,29.0,4.0,Brighton,42,66.7,0,0,0,0,7,2,0,0,0.3,0.2,9.0,0.0,0.82273245,0.5862132,0.54287195,0.6529204
EPL,2017-2018,2017-12-09,Swansea City,55,100.0,1,0,0,0,18,3,2,0,1.5,1.1,20.0,1.0,West Brom,45,66.7,0,0,0,0,7,1,5,0,0.3,0.2,10.0,0.0,1.0128957,0.8849956,1.1153177,1.0115802
EPL,2017-2018,2017-12-09,Newcastle Utd,38,25.0,2,2,0,0,10,4,2,0,0.8,0.6,12.0,2.0,Leicester City,62,50.0,2,2,0,0,12,4,1,0,0.5,0.4,21.0,5.0,0.8279517,1.0271422,3.29637,0.79546463
EPL,2017-2018,2017-12-10,Southampton,33,83.3,1,1,0,0,6,3,2,0,1.5,1.5,12.0,2.0,Arsenal,67,66.7,1,1,0,0,11,6,2,0,0.8,0.7,18.0,2.0,1.0881817,0.7287984,1.4245782,0.9269501
EPL,2017-2018,2017-12-10,Liverpool,80,100.0,1,1,0,0,25,3,1,0,1.3,1.2,45.0,2.0,Everton,20,66.7,1,0,1,1,2,1,3,0,0.8,0.1,6.0,2.0,2.1792245,1.6453807,0.8213828,0.90879726
EPL,2017-2018,2017-12-10,Manchester Utd,36,71.4,1,0,0,0,8,5,4,0,1.0,0.6,14.0,2.0,Manchester City,64,80.0,2,0,0,0,16,7,2,0,2.0,0.6,23.0,1.0,0.7463119,0.6880062,1.6158628,0.98811686
EPL,2017-2018,2017-12-12,Burnley,51,100.0,1,1,0,0,10,2,0,0,0.3,0.2,12.0,2.0,Stoke City,49,50.0,0,0,0,0,14,8,0,0,0.6,0.5,19.0,0.0,0.4935422,0.78227854,0.42757705,0.85530066
EPL,2017-2018,2017-12-12,Crystal Palace,52,50.0,2,0,0,0,14,4,2,0,1.4,0.3,20.0,3.0,Watford,48,50.0,1,1,0,0,8,2,2,1,1.3,1.2,10.0,2.0,0.64047474,0.6868246,0.7381198,0.808471
EPL,2017-2018,2017-12-12,Huddersfield,36,40.0,1,1,0,0,6,2,0,0,0.3,0.2,6.0,2.0,Chelsea,64,50.0,3,3,0,0,13,5,0,0,1.5,1.1,17.0,5.0,0.6643482,0.71411693,1.3561003,1.1085525
EPL,2017-2018,2017-12-13,Swansea City,23,60.0,0,0,0,0,8,3,0,0,0.8,0.4,11.0,0.0,Manchester City,77,100.0,4,3,0,0,23,10,0,0,2.7,2.4,38.0,7.0,0.8765156,1.0826173,2.59331,0.9393668
EPL,2017-2018,2017-12-13,Southampton,54,55.6,1,1,0,0,12,4,1,0,1.4,0.4,19.0,2.0,Leicester City,46,75.0,4,3,0,0,15,9,0,0,1.6,1.0,22.0,7.0,0.848212,0.8644904,0.663685,0.91408455
EPL,2017-2018,2017-12-13,Newcastle Utd,55,75.0,0,0,0,0,16,4,2,1,0.7,0.4,20.0,0.0,Everton,45,100.0,1,0,0,0,7,4,2,0,1.4,0.6,12.0,1.0,0.7942897,0.83054876,0.6385263,0.687403
EPL,2017-2018,2017-12-13,West Ham,31,100.0,0,0,0,0,7,0,2,0,1.1,0.6,11.0,0.0,Arsenal,69,0.0,0,0,0,0,22,3,0,0,1.4,0.8,33.0,0.0,0.6088867,0.9246347,1.4192841,0.93092936
EPL,2017-2018,2017-12-13,Liverpool,68,100.0,0,0,0,0,14,4,1,0,1.3,0.6,22.0,0.0,West Brom,32,100.0,0,0,0,0,7,2,1,0,0.5,0.3,14.0,0.0,1.2044334,1.417671,0.5530694,0.9225671
EPL,2017-2018,2017-12-13,Manchester Utd,57,100.0,1,1,0,0,8,2,1,0,1.2,0.6,14.0,2.0,Bournemouth,43,50.0,0,0,0,0,15,8,2,0,1.2,0.9,24.0,0.0,1.2293774,0.6320423,0.8503578,1.0806642
EPL,2017-2018,2017-12-13,Tottenham,75,100.0,2,2,0,0,26,6,1,0,2.3,1.0,37.0,4.0,Brighton,25,66.7,0,0,0,0,8,4,1,0,0.7,0.4,14.0,0.0,1.9262135,1.460572,0.6892655,1.0893598
EPL,2017-2018,2017-12-16,Leicester City,55,50.0,0,0,0,0,10,2,3,1,0.7,0.4,11.0,0.0,Crystal Palace,45,100.0,3,3,0,0,14,6,2,0,1.7,1.6,23.0,6.0,0.62453115,0.75697017,1.559958,0.78820175
EPL,2017-2018,2017-12-16,Watford,59,50.0,1,0,0,0,14,4,2,1,0.8,0.8,24.0,0.0,Huddersfield,41,75.0,4,2,1,1,15,6,2,1,3.8,1.5,22.0,4.0,0.64212245,0.6613521,0.52264214,0.83556104
EPL,2017-2018,2017-12-16,Arsenal,71,100.0,1,0,0,0,23,5,2,0,1.7,1.5,39.0,0.0,Newcastle Utd,29,80.0,0,0,0,0,10,2,1,0,0.5,0.5,15.0,0.0,1.3105212,0.79562724,0.5819428,0.71159077
EPL,2017-2018,2017-12-16,Chelsea,54,100.0,1,0,0,0,23,9,1,0,1.2,1.0,39.0,2.0,Southampton,46,88.9,0,0,0,0,6,2,3,0,0.5,0.4,8.0,0.0,1.3765731,0.7887847,0.9085672,0.6405095
EPL,2017-2018,2017-12-16,Brighton,59,100.0,0,0,0,1,10,2,4,0,1.7,0.7,16.0,0.0,Burnley,41,100.0,0,0,0,0,9,4,2,0,0.7,0.6,13.0,0.0,0.94737625,0.9742612,0.7752733,0.76097786
EPL,2017-2018,2017-12-16,Stoke City,54,66.7,0,0,0,0,17,0,2,0,1.1,1.0,27.0,0.0,West Ham,46,0.0,3,2,1,1,13,6,1,0,2.5,1.6,24.0,6.0,1.1346853,1.0683007,1.4148984,0.9224731
EPL,2017-2018,2017-12-16,Manchester City,54,50.0,4,3,0,1,20,11,2,0,3.8,1.7,35.0,7.0,Tottenham,46,63.6,1,0,0,0,7,2,4,0,0.2,0.1,7.0,0.0,1.3777927,0.6419049,0.56953925,0.68454427
EPL,2017-2018,2017-12-17,West Brom,43,33.3,1,1,0,0,13,5,1,0,1.5,0.6,24.0,1.0,Manchester Utd,57,80.0,2,2,0,0,8,3,3,0,0.7,0.6,12.0,3.0,1.0179708,0.6171473,1.4567304,0.67168534
EPL,2017-2018,2017-12-17,Bournemouth,44,42.9,0,0,0,0,6,2,1,0,0.8,0.8,11.0,0.0,Liverpool,56,100.0,4,4,0,0,20,7,1,0,2.2,1.8,36.0,8.0,0.9834926,0.7300645,1.1552634,0.7812933
EPL,2017-2018,2017-12-18,Everton,51,66.7,3,1,1,2,10,5,2,0,2.2,0.6,21.0,5.0,Swansea City,49,60.0,1,1,0,0,8,3,3,0,0.6,0.5,11.0,1.0,1.0477304,0.6538274,0.86116534,0.69631666
EPL,2017-2018,2017-12-22,Arsenal,53,62.5,3,3,0,0,12,5,1,0,0.8,0.7,19.0,5.0,Liverpool,47,40.0,3,2,0,0,14,8,0,0,2.3,1.0,22.0,6.0,0.8491907,0.60494405,1.1729653,0.85060686
EPL,2017-2018,2017-12-23,Everton,32,100.0,0,0,0,0,5,0,3,0,0.3,0.2,10.0,0.0,Chelsea,68,0.0,0,0,0,0,25,5,0,0,1.9,0.6,34.0,0.0,0.83553976,0.7335381,1.8938155,0.94847
EPL,2017-2018,2017-12-23,Southampton,54,50.0,1,1,0,0,11,5,2,0,1.4,1.3,15.0,2.0,Huddersfield,46,80.0,1,1,0,0,10,2,1,0,1.1,0.9,18.0,2.0,0.7789664,0.64486367,0.37958506,0.92589223
EPL,2017-2018,2017-12-23,Swansea City,63,100.0,1,1,0,0,7,2,2,0,0.5,0.4,10.0,2.0,Crystal Palace,37,50.0,1,0,1,1,13,4,3,0,1.2,0.4,23.0,2.0,0.8355909,0.7692284,1.0296973,0.8692185
EPL,2017-2018,2017-12-23,Stoke City,45,83.3,3,3,0,0,9,5,1,0,1.9,1.9,15.0,6.0,West Brom,55,40.0,1,1,0,0,18,6,0,0,1.8,1.3,27.0,2.0,0.67305815,0.764645,0.6193871,0.92445284
EPL,2017-2018,2017-12-23,West Ham,63,25.0,2,0,0,1,20,5,1,0,2.1,0.7,27.0,1.0,Newcastle Utd,37,60.0,3,2,0,0,11,4,1,0,1.3,0.6,16.0,6.0,0.6916715,0.75508755,1.0013509,2.3838787
EPL,2017-2018,2017-12-23,Brighton,52,100.0,1,1,0,0,13,3,0,0,1.1,0.9,22.0,2.0,Watford,48,66.7,0,0,0,0,12,2,0,0,0.9,0.5,22.0,0.0,0.7131134,0.6634322,0.9250439,0.6869359
EPL,2017-2018,2017-12-23,Manchester City,78,100.0,4,4,0,0,14,5,0,0,1.3,1.3,21.0,8.0,Bournemouth,22,20.0,0,0,0,0,5,1,1,0,0.5,0.5,9.0,0.0,1.7957826,1.0724859,0.9273038,0.8622756
EPL,2017-2018,2017-12-23,Burnley,41,66.7,0,0,0,0,6,2,1,0,0.3,0.3,10.0,0.0,Tottenham,59,100.0,3,2,1,1,17,6,2,0,3.6,2.3,33.0,6.0,0.96067214,0.7987718,1.2026051,0.6833906
EPL,2017-2018,2017-12-23,Leicester City,50,66.7,2,2,0,0,11,3,3,1,1.0,0.9,16.0,4.0,Manchester Utd,50,33.3,2,1,0,0,19,6,2,0,1.6,1.4,33.0,4.0,0.86975265,0.63721305,1.2734518,0.8443305
EPL,2017-2018,2017-12-26,Tottenham,56,66.7,5,5,0,0,16,6,0,0,3.0,2.8,28.0,9.0,Southampton,44,16.7,2,0,0,0,16,6,2,0,1.1,0.8,24.0,1.0,1.587321,0.870367,0.73954093,0.8422758
EPL,2017-2018,2017-12-26,Huddersfield,59,80.0,1,1,0,0,18,8,2,0,2.0,1.4,27.0,1.0,Stoke City,41,87.5,1,1,0,0,15,5,4,0,1.8,1.3,23.0,2.0,0.9225272,0.9333813,0.6319267,0.6964437
EPL,2017-2018,2017-12-26,Bournemouth,55,40.0,3,3,0,0,24,10,3,0,3.7,3.3,39.0,6.0,West Ham,45,70.0,3,1,0,0,10,5,4,0,2.5,1.2,14.0,2.0,1.2551501,1.1395266,0.6932775,0.6938913
EPL,2017-2018,2017-12-26,West Brom,52,100.0,0,0,0,0,16,2,2,0,1.1,0.8,27.0,0.0,Everton,48,100.0,0,0,0,0,7,3,0,0,0.4,0.2,9.0,0.0,0.71379334,1.0698649,0.6850456,0.7333327
EPL,2017-2018,2017-12-26,Manchester Utd,72,0.0,2,1,0,0,24,6,3,0,1.9,1.7,36.0,3.0,Burnley,28,66.7,2,1,0,0,3,2,7,0,0.5,0.5,5.0,3.0,1.1912518,0.75431585,0.7311945,0.8579842
EPL,2017-2018,2017-12-26,Watford,49,80.0,1,0,0,0,11,1,3,0,1.5,0.6,19.0,3.0,Leicester City,51,-100.0,1,1,0,0,11,5,3,0,1.4,0.9,15.0,2.0,2.6512434,0.8390598,0.86492014,0.6639021
EPL,2017-2018,2017-12-26,Chelsea,66,100.0,2,2,0,0,25,7,0,0,2.3,2.1,48.0,3.0,Brighton,34,71.4,0,0,0,0,8,1,1,0,0.3,0.3,12.0,0.0,1.696696,1.0111568,0.9065643,0.98846984
EPL,2017-2018,2017-12-26,Liverpool,55,100.0,5,3,0,0,23,9,0,0,3.3,2.8,36.0,6.0,Swansea City,45,44.4,0,0,0,0,7,3,1,0,0.3,0.3,13.0,0.0,1.3112267,0.841509,1.2053939,0.6665684
EPL,2017-2018,2017-12-27,Newcastle Utd,23,83.3,0,0,0,0,5,1,1,0,0.3,0.3,8.0,0.0,Manchester City,77,100.0,1,1,0,0,21,6,0,0,1.8,1.3,36.0,2.0,0.87052894,0.8901464,0.9005153,1.0969031
EPL,2017-2018,2017-12-28,Crystal Palace,35,66.7,2,2,0,0,16,2,1,0,1.1,1.0,23.0,4.0,Arsenal,65,0.0,3,2,0,0,16,9,1,0,1.3,1.2,25.0,5.0,0.6965457,1.2366588,1.3197472,1.5134428
EPL,2017-2018,2017-12-30,Bournemouth,47,0.0,2,2,0,0,17,7,0,0,1.0,1.0,32.0,4.0,Everton,53,71.4,1,1,0,0,6,1,0,0,0.8,0.7,7.0,2.0,0.89870304,0.8647722,0.70857465,0.5862132
EPL,2017-2018,2017-12-30,Chelsea,59,100.0,5,2,1,1,20,11,1,0,2.3,1.4,35.0,7.0,Stoke City,41,63.6,0,0,0,0,1,1,1,0,0.2,0.2,2.0,0.0,1.4394941,1.0428882,1.1933829,0.7524937
EPL,2017-2018,2017-12-30,Watford,50,50.0,1,0,0,0,9,5,4,0,1.1,0.9,15.0,1.0,Swansea City,50,80.0,2,1,0,0,9,4,2,0,1.4,0.6,11.0,3.0,0.809351,0.59467417,0.71780854,0.66999257
EPL,2017-2018,2017-12-30,Newcastle Utd,45,100.0,0,0,0,0,13,3,2,0,0.7,0.5,18.0,0.0,Brighton,55,100.0,0,0,0,0,10,3,2,0,0.7,0.5,12.0,0.0,0.8640811,0.7157783,0.77477646,0.6506457
EPL,2017-2018,2017-12-30,Huddersfield,56,100.0,0,0,0,0,3,1,2,0,0.1,0.0,2.0,0.0,Burnley,44,100.0,0,0,0,0,10,3,1,0,1.2,0.9,18.0,0.0,0.9892592,0.71172756,0.8085846,0.8578532
EPL,2017-2018,2017-12-30,Liverpool,59,0.0,2,2,0,0,17,7,3,0,2.0,1.6,25.0,4.0,Leicester City,41,71.4,1,1,0,0,7,1,2,0,0.9,0.8,10.0,2.0,1.2277784,0.9675733,0.5005303,0.9079077
EPL,2017-2018,2017-12-30,Manchester Utd,54,100.0,0,0,0,0,14,3,2,0,1.1,0.9,25.0,0.0,Southampton,46,100.0,0,0,0,0,8,3,4,0,1.0,0.8,12.0,0.0,1.1546016,1.1463629,1.2523041,0.6913403
EPL,2017-2018,2017-12-31,Crystal Palace,27,100.0,0,0,0,1,9,1,5,0,1.6,0.7,15.0,0.0,Manchester City,73,100.0,0,0,0,0,16,4,4,0,1.1,0.6,26.0,0.0,0.4186318,1.1045766,1.2383235,1.1109877
EPL,2017-2018,2017-12-31,West Brom,34,80.0,1,0,1,1,14,2,3,0,1.5,0.5,27.0,2.0,Arsenal,66,100.0,0,0,0,0,14,5,3,0,1.1,0.8,23.0,2.0,0.62706167,0.91171575,1.5028441,0.7586115
EPL,2017-2018,2018-01-01,Brighton,49,75.0,2,2,0,0,15,6,2,0,2.3,1.5,20.0,4.0,Bournemouth,51,66.7,2,2,0,0,25,8,1,0,1.7,0.9,36.0,2.0,0.70140445,0.67031324,0.8645712,1.0352588
EPL,2017-2018,2018-01-01,Stoke City,58,85.7,0,0,0,0,14,5,3,0,1.9,1.2,22.0,0.0,Newcastle Utd,42,100.0,1,1,0,0,14,7,1,0,1.9,0.8,21.0,1.0,0.41750434,0.80529547,0.8983199,0.6630092
EPL,2017-2018,2018-01-01,Leicester City,52,100.0,3,2,0,0,11,5,1,0,1.2,0.6,13.0,5.0,Huddersfield,48,40.0,0,0,0,0,6,1,1,0,0.3,0.2,10.0,0.0,1.0800831,0.78503335,0.53577304,0.5864642
EPL,2017-2018,2018-01-01,Burnley,43,66.7,1,1,0,0,12,4,0,0,1.3,0.5,19.0,1.0,Liverpool,57,75.0,2,1,0,0,17,6,0,0,1.6,1.4,30.0,4.0,0.46097696,0.8132457,0.8798535,0.8019689
EPL,2017-2018,2018-01-01,Everton,40,66.7,0,0,0,0,10,0,2,0,0.6,0.4,13.0,0.0,Manchester Utd,60,0.0,2,2,0,0,21,6,0,0,1.1,1.0,34.0,4.0,0.76243705,0.8897827,1.1517024,0.97298396
EPL,2017-2018,2018-01-02,West Ham,52,66.7,2,2,0,0,13,5,3,0,1.1,0.9,19.0,4.0,West Brom,48,60.0,1,1,0,0,11,3,2,0,0.8,0.7,15.0,2.0,0.82396054,1.0672022,1.4568343,0.8294985
EPL,2017-2018,2018-01-02,Southampton,62,60.0,1,1,0,0,10,3,0,0,0.6,0.5,14.0,2.0,Crystal Palace,38,66.7,2,2,0,0,12,5,1,0,1.4,0.7,18.0,4.0,0.9262995,0.7030989,0.8449372,0.8350747
EPL,2017-2018,2018-01-02,Swansea City,32,60.0,0,0,0,0,8,2,2,0,0.5,0.3,10.0,0.0,Tottenham,68,100.0,2,1,0,0,12,5,2,0,1.4,1.0,22.0,3.0,0.69566983,0.7954961,0.8152143,0.8250637
EPL,2017-2018,2018-01-02,Manchester City,76,75.0,2,1,0,0,18,6,1,0,3.0,2.2,33.0,5.0,Watford,24,50.0,1,1,0,0,7,4,1,0,1.2,1.0,10.0,2.0,1.850671,1.0927486,0.87323934,0.91966665
EPL,2017-2018,2018-01-03,Arsenal,59,80.0,2,0,0,0,15,4,3,0,2.0,1.3,22.0,2.0,Chelsea,41,50.0,2,1,1,1,19,5,2,0,3.7,2.7,37.0,3.0,1.2069769,1.1572487,1.0119103,0.7383162
EPL,2017-2018,2018-01-04,Tottenham,70,50.0,1,1,0,0,30,8,0,0,1.9,1.2,45.0,2.0,West Ham,30,87.5,1,1,0,0,3,2,2,0,0.3,0.3,5.0,2.0,1.7069473,1.1653112,0.64429986,0.980423
EPL,2017-2018,2018-01-13,Watford,54,50.0,2,1,0,0,16,4,0,0,1.7,1.0,23.0,3.0,Southampton,46,50.0,2,1,0,0,9,4,5,0,0.6,0.5,14.0,2.0,0.8979741,0.70824903,1.2025456,0.75671154
EPL,2017-2018,2018-01-13,Huddersfield,64,20.0,1,1,0,0,9,2,1,0,0.5,0.3,11.0,2.0,West Ham,36,50.0,4,3,0,0,7,5,1,0,1.0,0.8,13.0,8.0,0.6455479,0.7086384,0.60162914,0.851273
EPL,2017-2018,2018-01-13,Chelsea,55,100.0,0,0,0,0,17,7,2,0,0.6,0.4,31.0,0.0,Leicester City,45,100.0,0,0,0,0,14,1,3,1,1.1,0.9,23.0,0.0,1.1143206,0.8913468,1.083623,0.61183226
EPL,2017-2018,2018-01-13,Crystal Palace,43,100.0,1,1,0,0,15,2,0,0,1.2,0.7,21.0,2.0,Burnley,57,50.0,0,0,0,0,8,2,3,0,0.6,0.5,14.0,0.0,0.6795311,0.93088466,0.65780735,0.6860611
EPL,2017-2018,2018-01-13,West Brom,43,100.0,2,2,0,0,16,4,0,0,1.2,0.9,22.0,2.0,Brighton,57,50.0,0,0,0,0,15,1,0,0,0.7,0.5,21.0,0.0,0.6604275,0.9255911,0.83007234,0.6747154
EPL,2017-2018,2018-01-13,Newcastle Utd,41,66.7,1,0,0,0,13,4,0,0,1.3,1.0,20.0,1.0,Swansea City,59,75.0,1,0,0,0,9,3,3,0,1.3,0.8,14.0,1.0,0.70167696,0.6624503,0.69941676,0.6179537
EPL,2017-2018,2018-01-13,Tottenham,61,0.0,4,4,0,0,21,11,0,0,3.6,1.7,35.0,6.0,Everton,39,63.6,0,0,0,0,7,0,2,0,0.3,0.2,10.0,0.0,1.7245429,0.7753789,1.0966583,0.7514701
EPL,2017-2018,2018-01-14,Bournemouth,40,75.0,2,2,0,0,13,5,2,0,0.9,0.4,16.0,4.0,Arsenal,60,60.0,1,1,0,0,11,4,2,0,1.1,1.1,21.0,2.0,2.0525615,0.74539936,0.7893921,0.67250687
EPL,2017-2018,2018-01-14,Liverpool,37,25.0,4,3,0,0,16,7,2,0,1.3,1.0,22.0,5.0,Manchester City,63,42.9,3,2,0,0,11,4,3,0,1.3,0.8,21.0,5.0,1.3865529,0.9842101,0.7616306,0.8304273
EPL,2017-2018,2018-01-15,Manchester Utd,61,100.0,3,3,0,0,19,9,2,0,1.9,1.1,33.0,6.0,Stoke City,39,66.7,0,0,0,0,11,4,1,0,1.2,1.0,17.0,0.0,1.6144001,0.90004885,0.5811837,0.9235047
EPL,2017-2018,2018-01-20,Brighton,42,60.0,0,0,0,0,11,3,3,0,1.5,0.7,11.0,0.0,Chelsea,58,100.0,4,3,0,0,14,10,0,0,1.5,1.2,25.0,7.0,0.85044765,0.6067006,1.5676887,0.6398887
EPL,2017-2018,2018-01-20,Leicester City,54,100.0,2,1,1,1,9,4,0,0,2.2,0.7,15.0,4.0,Watford,46,75.0,0,0,0,0,10,3,0,0,0.7,0.6,13.0,0.0,1.549828,0.75065804,0.74074316,0.7400308
EPL,2017-2018,2018-01-20,Burnley,48,50.0,0,0,0,0,13,3,3,0,1.1,0.6,20.0,0.0,Manchester Utd,52,100.0,1,1,0,0,12,2,3,0,1.0,0.9,20.0,1.0,0.9693017,1.0263989,1.453294,0.7650206
EPL,2017-2018,2018-01-20,Arsenal,62,80.0,4,4,0,0,16,10,0,0,2.5,2.4,28.0,7.0,Crystal Palace,38,60.0,1,1,0,0,9,5,0,0,0.7,0.5,13.0,2.0,1.4807434,0.96766555,2.0086,0.6578009
EPL,2017-2018,2018-01-20,Everton,57,80.0,1,1,0,0,9,4,2,0,0.7,0.6,14.0,2.0,West Brom,43,75.0,1,1,0,0,16,5,1,0,1.4,1.1,25.0,2.0,0.8539222,0.5862132,0.60623235,0.7586478
EPL,2017-2018,2018-01-20,West Ham,48,66.7,1,0,0,0,13,4,3,0,1.0,0.6,21.0,1.0,Bournemouth,52,75.0,1,1,0,0,11,3,1,0,0.6,0.5,15.0,2.0,0.8045133,0.5874429,1.1743953,0.7623508
EPL,2017-2018,2018-01-20,Stoke City,49,100.0,2,2,0,0,11,6,1,0,1.4,1.3,18.0,4.0,Huddersfield,51,66.7,0,0,0,0,6,3,1,0,0.1,0.1,8.0,0.0,0.7550926,0.7953454,0.6727737,0.7821095
EPL,2017-2018,2018-01-20,Manchester City,79,75.0,3,2,1,1,20,8,0,0,2.3,1.3,39.0,6.0,Newcastle Utd,21,75.0,1,1,0,0,6,4,1,0,0.6,0.5,9.0,2.0,1.2165065,0.8832081,0.6955425,0.991413
EPL,2017-2018,2018-01-21,Southampton,41,50.0,0,0,0,0,10,4,2,0,0.8,0.8,17.0,2.0,Tottenham,59,75.0,1,1,0,0,17,2,3,0,2.1,1.2,25.0,2.0,0.62887627,0.70923007,1.2952552,1.0453147
EPL,2017-2018,2018-01-22,Swansea City,29,100.0,1,1,0,0,3,2,0,0,0.3,0.0,2.0,0.0,Liverpool,71,50.0,0,0,0,0,21,4,2,0,2.3,1.4,31.0,0.0,0.76500213,0.7778863,1.0574291,0.88614607
EPL,2017-2018,2018-01-30,Swansea City,26,75.0,3,1,0,0,12,4,0,0,1.7,0.4,12.0,1.0,Arsenal,74,25.0,1,1,0,0,8,4,3,0,1.0,0.9,11.0,2.0,0.7085363,0.7691277,1.8162551,1.0096986
EPL,2017-2018,2018-01-30,West Ham,40,66.7,1,0,1,1,7,2,1,0,1.4,0.4,14.0,2.0,Crystal Palace,60,100.0,1,1,0,0,9,3,3,0,0.4,0.4,14.0,2.0,0.7171793,0.83223546,0.7256081,0.66366255
EPL,2017-2018,2018-01-30,Huddersfield,26,66.7,0,0,0,0,5,1,0,0,0.4,0.2,7.0,0.0,Liverpool,74,100.0,3,1,1,1,13,6,0,0,1.8,0.5,23.0,4.0,0.5668067,0.7584621,1.0919491,0.995257
EPL,2017-2018,2018-01-31,Chelsea,64,40.0,0,0,0,0,21,6,1,0,1.3,1.1,37.0,0.0,Bournemouth,36,100.0,3,2,0,0,11,5,0,0,1.5,0.8,16.0,4.0,1.2358751,0.84220165,0.91524196,0.82911515
EPL,2017-2018,2018-01-31,Everton,44,0.0,2,2,0,0,10,3,0,0,1.7,1.1,11.0,4.0,Leicester City,56,33.3,1,0,1,1,9,0,2,0,2.0,0.6,13.0,1.0,0.76736546,0.76993906,0.50683373,0.7782177
EPL,2017-2018,2018-01-31,Newcastle Utd,53,50.0,1,1,0,1,13,3,1,0,2.3,1.1,24.0,2.0,Burnley,47,66.7,0,0,0,0,12,2,2,0,0.8,0.5,18.0,1.0,0.85056204,0.76877534,0.70180845,0.6365278
EPL,2017-2018,2018-01-31,Southampton,66,100.0,1,0,0,0,18,3,3,0,1.3,0.7,24.0,2.0,Brighton,34,66.7,1,0,1,1,7,1,1,0,1.1,0.2,8.0,2.0,1.3750212,1.0422802,0.6883,0.973952
EPL,2017-2018,2018-01-31,Tottenham,51,100.0,1,0,0,0,23,6,2,0,2.1,1.4,41.0,3.0,Manchester Utd,49,66.7,0,0,0,0,7,3,2,0,1.0,0.4,8.0,0.0,1.4488852,0.6276878,1.252645,0.6432779
EPL,2017-2018,2018-01-31,Stoke City,49,100.0,0,0,0,0,11,3,4,0,1.5,0.2,14.0,0.0,Watford,51,100.0,0,0,0,0,11,3,3,0,0.8,0.7,17.0,0.0,0.403342,0.93752646,0.7134926,0.84144974
EPL,2017-2018,2018-01-31,Manchester City,74,100.0,3,3,0,0,20,10,1,0,2.9,2.0,32.0,6.0,West Brom,26,70.0,0,0,0,0,3,1,3,0,0.3,0.2,5.0,0.0,1.3852818,0.78959334,0.8502205,0.9911161
EPL,2017-2018,2018-02-03,Burnley,30,85.7,1,1,0,0,8,3,4,0,0.8,0.7,11.0,2.0,Manchester City,70,66.7,1,1,0,0,18,7,1,0,2.0,1.8,29.0,2.0,0.5404992,0.7680908,1.0123844,0.74814904
EPL,2017-2018,2018-02-03,Manchester Utd,75,0.0,2,1,0,1,17,6,2,0,2.1,0.5,27.0,3.0,Huddersfield,25,66.7,0,0,0,0,4,0,4,0,0.2,0.1,3.0,0.0,1.7767746,0.908134,0.966151,0.90956116
EPL,2017-2018,2018-02-03,Leicester City,60,0.0,1,1,0,0,13,4,1,0,1.3,0.9,21.0,2.0,Swansea City,40,75.0,1,1,0,0,3,1,0,0,0.3,0.3,5.0,1.0,1.0277649,0.71207935,1.2986798,0.74841005
EPL,2017-2018,2018-02-03,West Brom,39,40.0,2,2,0,0,11,3,2,0,0.6,0.4,18.0,4.0,Southampton,61,33.3,3,2,0,0,12,5,1,0,0.9,0.7,22.0,6.0,0.70575356,1.0328774,1.3414679,1.2141957
EPL,2017-2018,2018-02-03,Brighton,54,0.0,3,2,0,0,22,5,3,0,2.1,1.2,34.0,3.0,West Ham,46,40.0,1,1,0,0,5,1,1,0,0.6,0.6,9.0,2.0,0.9708729,0.95816076,0.5152387,0.8748272
EPL,2017-2018,2018-02-03,Bournemouth,55,50.0,2,1,0,0,15,7,2,0,1.7,1.2,25.0,2.0,Stoke City,45,71.4,1,1,0,0,12,2,3,0,0.6,0.5,16.0,2.0,0.7014489,0.7517975,0.4878931,0.7543487
EPL,2017-2018,2018-02-03,Arsenal,57,0.0,5,5,0,0,16,7,2,0,2.8,1.8,24.0,8.0,Everton,43,100.0,1,1,0,0,12,2,0,0,1.2,1.1,19.0,2.0,1.2358869,0.60056245,0.9402886,0.6433662
EPL,2017-2018,2018-02-04,Crystal Palace,56,87.5,1,0,1,1,20,3,1,0,3.8,1.4,35.0,2.0,Newcastle Utd,44,100.0,1,1,0,0,12,8,1,0,1.0,0.7,17.0,1.0,0.54806846,0.98533785,0.87618697,0.6608286
EPL,2017-2018,2018-02-04,Liverpool,34,75.0,2,0,0,0,9,3,3,0,1.1,0.2,11.0,2.0,Tottenham,66,33.3,2,0,1,2,10,4,1,0,2.2,0.6,16.0,4.0,0.5804617,0.98455495,0.8934689,0.84023714
