League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
SerieA,2020-2021,11,Fri,2020-12-11,20:45,Sassuolo,1.0,2.5,Benevento,,Stadio Città del Tricolore,Simone Sozza,https://fbref.com/en/matches/d5c7938e/Sassuolo-Benevento-December-11-2020-Serie-A,1,0
SerieA,2020-2021,11,Sat,2020-12-12,15:00,Crotone,2.2,1.2,Spezia,,Stadio Ezio Scida,Antonio Giua,https://fbref.com/en/matches/08beb229/Crotone-Spezia-December-12-2020-Serie-A,4,1
SerieA,2020-2021,11,Sat,2020-12-12,18:00,Torino,1.0,1.2,Udinese,,Stadio Olimpico di Torino,Davide Massa,https://fbref.com/en/matches/b51058d7/Torino-Udinese-December-12-2020-Serie-A,2,3
SerieA,2020-2021,11,Sat,2020-12-12,20:45,Lazio,1.0,1.2,Hellas Verona,,Stadio Olimpico,Rosario Abisso,https://fbref.com/en/matches/44411178/Lazio-Hellas-Verona-December-12-2020-Serie-A,1,2
SerieA,2020-2021,11,Sun,2020-12-13,12:45,Cagliari,1.6,3.5,Inter,,Sardegna Arena,Fabrizio Pasqua,https://fbref.com/en/matches/7201e4de/Cagliari-Internazionale-December-13-2020-Serie-A,1,3
SerieA,2020-2021,11,Sun,2020-12-13,15:00,Atalanta,2.6,0.4,Fiorentina,,Stadio Atleti Azzurri d'Italia,Maurizio Mariani,https://fbref.com/en/matches/f015f974/Atalanta-Fiorentina-December-13-2020-Serie-A,3,0
SerieA,2020-2021,11,Sun,2020-12-13,15:00,Bologna,0.7,3.4,Roma,,Stadio Renato Dall'Ara,Giampaolo Calvarese,https://fbref.com/en/matches/8b07dcf5/Bologna-Roma-December-13-2020-Serie-A,1,5
SerieA,2020-2021,11,Sun,2020-12-13,15:00,Napoli,1.1,1.1,Sampdoria,,Stadio San Paolo,Federico La Penna,https://fbref.com/en/matches/851607c8/Napoli-Sampdoria-December-13-2020-Serie-A,2,1
SerieA,2020-2021,11,Sun,2020-12-13,18:00,Genoa,0.2,2.6,Juventus,,Stadio Comunale Luigi Ferraris,Marco Di Bello,https://fbref.com/en/matches/7b0d0f68/Genoa-Juventus-December-13-2020-Serie-A,1,3
SerieA,2020-2021,11,Sun,2020-12-13,20:45,Milan,1.8,0.6,Parma,,Stadio Giuseppe Meazza,Francesco Fourneau,https://fbref.com/en/matches/2bb01afd/Milan-Parma-December-13-2020-Serie-A,2,2
SerieA,2020-2021,12,Tue,2020-12-15,18:30,Udinese,1.1,0.2,Crotone,,Dacia Arena,Antonio Di Martino,https://fbref.com/en/matches/c3cb40d3/Udinese-Crotone-December-15-2020-Serie-A,0,0
