League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,438,Jack Stephens,eng ENG,DF,Southampton,27-087,1994,https://fbref.com/en/players/6adbc307/matchlogs/2020-2021/summary/Jack-Stephens-Match-Logs
EPL,2020-2021,439,Raheem Sterling,eng ENG,FW,Manchester City,26-137,1994,https://fbref.com/en/players/b400bde0/matchlogs/2020-2021/summary/Raheem-Sterling-Match-Logs
EPL,2020-2021,440,Enda Stevens,ie IRL,DF,Sheffield Utd,30-289,1990,https://fbref.com/en/players/17d4507a/matchlogs/2020-2021/summary/Enda-Stevens-Match-Logs
EPL,2020-2021,441,John Stones,eng ENG,DF,Manchester City,26-331,1994,https://fbref.com/en/players/5eecec3d/matchlogs/2020-2021/summary/John-Stones-Match-Logs
EPL,2020-2021,442,Pascal Struijk,nl NED,"DF,MF",Leeds United,21-256,1999,https://fbref.com/en/players/f4d296e4/matchlogs/2020-2021/summary/Pascal-Struijk-Match-Logs
EPL,2020-2021,443,Japhet Tanganga,eng ENG,DF,Tottenham,22-024,1999,https://fbref.com/en/players/e9971f2d/matchlogs/2020-2021/summary/Japhet-Tanganga-Match-Logs
EPL,2020-2021,444,Matt Targett,eng ENG,DF,Aston Villa,25-218,1995,https://fbref.com/en/players/e514ab62/matchlogs/2020-2021/summary/Matt-Targett-Match-Logs
EPL,2020-2021,445,James Tarkowski,eng ENG,DF,Burnley,28-156,1992,https://fbref.com/en/players/15ea812b/matchlogs/2020-2021/summary/James-Tarkowski-Match-Logs
EPL,2020-2021,446,Percy Tau,za RSA,"FW,MF",Brighton,26-346,1994,https://fbref.com/en/players/4d0eb7d2/matchlogs/2020-2021/summary/Percy-Tau-Match-Logs
EPL,2020-2021,447,Sidnei Tavares,pt POR,MF,Leicester City,19-207,2001,https://fbref.com/en/players/3add8ed8/matchlogs/2020-2021/summary/Sidnei-Tavares-Match-Logs
EPL,2020-2021,448,Charlie Taylor,eng ENG,DF,Burnley,27-218,1993,https://fbref.com/en/players/cc2d7ad5/matchlogs/2020-2021/summary/Charlie-Taylor-Match-Logs
EPL,2020-2021,449,Neil Taylor,wal WAL,DF,Aston Villa,32-076,1989,https://fbref.com/en/players/c2f9d19f/matchlogs/2020-2021/summary/Neil-Taylor-Match-Logs
EPL,2020-2021,450,Allan Tchaptchet,fr FRA,DF,Southampton,19-124,2001,https://fbref.com/en/players/ab7d7882/matchlogs/2020-2021/summary/Allan-Tchaptchet-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,451,Nathan Tella,eng ENG,"FW,MF",Southampton,21-293,1999,https://fbref.com/en/players/f1e94cd6/matchlogs/2020-2021/summary/Nathan-Tella-Match-Logs
EPL,2020-2021,452,Alex Telles,br BRA,DF,Manchester Utd,28-130,1992,https://fbref.com/en/players/e73c9bb2/matchlogs/2020-2021/summary/Alex-Telles-Match-Logs
EPL,2020-2021,453,Kenny Tete,nl NED,DF,Fulham,25-197,1995,https://fbref.com/en/players/77d7c96f/matchlogs/2020-2021/summary/Kenny-Tete-Match-Logs
EPL,2020-2021,454,Luke Thomas,eng ENG,DF,Leicester City,19-318,2001,https://fbref.com/en/players/fc027d02/matchlogs/2020-2021/summary/Luke-Thomas-Match-Logs
EPL,2020-2021,455,Youri Tielemans,be BEL,MF,Leicester City,23-352,1997,https://fbref.com/en/players/56f7a928/matchlogs/2020-2021/summary/Youri-Tielemans-Match-Logs
EPL,2020-2021,456,Kieran Tierney,sco SCO,DF,Arsenal,23-323,1997,https://fbref.com/en/players/fce2302c/matchlogs/2020-2021/summary/Kieran-Tierney-Match-Logs
EPL,2020-2021,457,James Tomkins,eng ENG,DF,Crystal Palace,32-026,1989,https://fbref.com/en/players/e7ca0439/matchlogs/2020-2021/summary/James-Tomkins-Match-Logs
EPL,2020-2021,458,Fikayo Tomori,eng ENG,DF,Chelsea,23-126,1997,https://fbref.com/en/players/7edfbb8a/matchlogs/2020-2021/summary/Fikayo-Tomori-Match-Logs
EPL,2020-2021,459,Ferrán Torres,es ESP,FW,Manchester City,21-054,2000,https://fbref.com/en/players/9e1035f8/matchlogs/2020-2021/summary/Ferran-Torres-Match-Logs
EPL,2020-2021,460,Cenk Tosun,tr TUR,FW,Everton,29-321,1991,https://fbref.com/en/players/9a104dee/matchlogs/2020-2021/summary/Cenk-Tosun-Match-Logs
EPL,2020-2021,461,Andros Townsend,eng ENG,"MF,FW",Crystal Palace,29-282,1991,https://fbref.com/en/players/b28bbd58/matchlogs/2020-2021/summary/Andros-Townsend-Match-Logs
EPL,2020-2021,462,Conor Townsend,eng ENG,DF,West Brom,28-051,1993,https://fbref.com/en/players/4dc4f138/matchlogs/2020-2021/summary/Conor-Townsend-Match-Logs
EPL,2020-2021,463,Adama Traoré,es ESP,FW,Wolves,25-089,1996,https://fbref.com/en/players/9a28eba4/matchlogs/2020-2021/summary/Adama-Traore-Match-Logs
EPL,2020-2021,464,Bertrand Traoré,bf BFA,FW,Aston Villa,25-230,1995,https://fbref.com/en/players/c47541e0/matchlogs/2020-2021/summary/Bertrand-Traore-Match-Logs
EPL,2020-2021,465,Trézéguet,eg EGY,FW,Aston Villa,26-205,1994,https://fbref.com/en/players/3ae14ed1/matchlogs/2020-2021/summary/Trezeguet-Match-Logs
EPL,2020-2021,466,Leandro Trossard,be BEL,"FW,MF",Brighton,26-141,1994,https://fbref.com/en/players/38ceb24a/matchlogs/2020-2021/summary/Leandro-Trossard-Match-Logs
EPL,2020-2021,467,Kostas Tsimikas,gr GRE,DF,Liverpool,24-347,1996,https://fbref.com/en/players/f315ca93/matchlogs/2020-2021/summary/Kostas-Tsimikas-Match-Logs
EPL,2020-2021,468,Axel Tuanzebe,eng ENG,DF,Manchester Utd,23-161,1997,https://fbref.com/en/players/2baec6ce/matchlogs/2020-2021/summary/Axel-Tuanzebe-Match-Logs
EPL,2020-2021,469,Cengiz Ünder,tr TUR,"MF,FW",Leicester City,23-284,1997,https://fbref.com/en/players/1880614f/matchlogs/2020-2021/summary/Cengiz-Under-Match-Logs
EPL,2020-2021,470,Yan Valery,fr FRA,"DF,MF",Southampton,22-061,1999,https://fbref.com/en/players/531a4aa8/matchlogs/2020-2021/summary/Yan-Valery-Match-Logs
EPL,2020-2021,471,Jamie Vardy,eng ENG,FW,Leicester City,34-103,1987,https://fbref.com/en/players/45963054/matchlogs/2020-2021/summary/Jamie-Vardy-Match-Logs
EPL,2020-2021,472,Joël Veltman,nl NED,DF,Brighton,29-099,1992,https://fbref.com/en/players/dad4b285/matchlogs/2020-2021/summary/Joel-Veltman-Match-Logs
EPL,2020-2021,473,Jannik Vestergaard,dk DEN,DF,Southampton,28-264,1992,https://fbref.com/en/players/1900032e/matchlogs/2020-2021/summary/Jannik-Vestergaard-Match-Logs
EPL,2020-2021,474,Rúben Vinagre,pt POR,DF,Wolves,22-015,1999,https://fbref.com/en/players/b937e490/matchlogs/2020-2021/summary/Ruben-Vinagre-Match-Logs
EPL,2020-2021,475,Carlos Vinícius,br BRA,FW,Tottenham,26-030,1995,https://fbref.com/en/players/8b529245/matchlogs/2020-2021/summary/Carlos-Vinicius-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,476,João Virgínia,pt POR,GK,Everton,21-196,1999,https://fbref.com/en/players/728e9b2e/matchlogs/2020-2021/summary/Joao-Virginia-Match-Logs
EPL,2020-2021,477,Vitinha,pt POR,"MF,FW",Wolves,21-070,2000,https://fbref.com/en/players/3b029691/matchlogs/2020-2021/summary/Vitinha-Match-Logs
EPL,2020-2021,478,Jake Vokins,eng ENG,DF,Southampton,21-038,2000,https://fbref.com/en/players/d484c261/matchlogs/2020-2021/summary/Jake-Vokins-Match-Logs
EPL,2020-2021,479,Matěj Vydra,cz CZE,FW,Burnley,28-358,1992,https://fbref.com/en/players/0d4ceb32/matchlogs/2020-2021/summary/Matej-Vydra-Match-Logs
EPL,2020-2021,480,Theo Walcott,eng ENG,"MF,FW",Southampton,32-039,1989,https://fbref.com/en/players/1ecb65be/matchlogs/2020-2021/summary/Theo-Walcott-Match-Logs
EPL,2020-2021,481,Theo Walcott,eng ENG,FW,Everton,32-039,1989,https://fbref.com/en/players/1ecb65be/matchlogs/2020-2021/summary/Theo-Walcott-Match-Logs
EPL,2020-2021,482,Kyle Walker,eng ENG,DF,Manchester City,30-331,1990,https://fbref.com/en/players/86dd77d1/matchlogs/2020-2021/summary/Kyle-Walker-Match-Logs
EPL,2020-2021,483,Kyle Walker-Peters,eng ENG,DF,Southampton,24-011,1997,https://fbref.com/en/players/984a5a64/matchlogs/2020-2021/summary/Kyle-Walker-Peters-Match-Logs
EPL,2020-2021,484,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,23-149,1997,https://fbref.com/en/players/9e525177/matchlogs/2020-2021/summary/Aaron-Wan-Bissaka-Match-Logs
EPL,2020-2021,485,Joel Ward,eng ENG,DF,Crystal Palace,31-177,1989,https://fbref.com/en/players/8a7ff278/matchlogs/2020-2021/summary/Joel-Ward-Match-Logs
EPL,2020-2021,486,James Ward-Prowse,eng ENG,MF,Southampton,26-174,1994,https://fbref.com/en/players/3515d404/matchlogs/2020-2021/summary/James-Ward-Prowse-Match-Logs
EPL,2020-2021,487,Ollie Watkins,eng ENG,FW,Aston Villa,25-115,1995,https://fbref.com/en/players/aed3a70f/matchlogs/2020-2021/summary/Ollie-Watkins-Match-Logs
EPL,2020-2021,488,Caleb Watts,au AUS,"MF,FW",Southampton,19-098,2002,https://fbref.com/en/players/c7170b46/matchlogs/2020-2021/summary/Caleb-Watts-Match-Logs
EPL,2020-2021,489,Adam Webster,eng ENG,DF,Brighton,26-110,1995,https://fbref.com/en/players/c40b6180/matchlogs/2020-2021/summary/Adam-Webster-Match-Logs
EPL,2020-2021,490,Danny Welbeck,eng ENG,FW,Brighton,30-149,1990,https://fbref.com/en/players/ce5143da/matchlogs/2020-2021/summary/Danny-Welbeck-Match-Logs
EPL,2020-2021,491,Timo Werner,de GER,FW,Chelsea,25-049,1996,https://fbref.com/en/players/49fe9070/matchlogs/2020-2021/summary/Timo-Werner-Match-Logs
EPL,2020-2021,492,Ashley Westwood,eng ENG,MF,Burnley,31-023,1990,https://fbref.com/en/players/495945ef/matchlogs/2020-2021/summary/Ashley-Westwood-Match-Logs
EPL,2020-2021,493,Ben White,eng ENG,"DF,MF",Brighton,23-198,1997,https://fbref.com/en/players/35e413f1/matchlogs/2020-2021/summary/Ben-White-Match-Logs
EPL,2020-2021,494,Georginio Wijnaldum,nl NED,MF,Liverpool,30-164,1990,https://fbref.com/en/players/eb58eef0/matchlogs/2020-2021/summary/Georginio-Wijnaldum-Match-Logs
EPL,2020-2021,495,Brandon Williams,eng ENG,DF,Manchester Utd,20-233,2000,https://fbref.com/en/players/5e74d6c8/matchlogs/2020-2021/summary/Brandon-Williams-Match-Logs
EPL,2020-2021,496,Neco Williams,wal WAL,DF,Liverpool,20-011,2001,https://fbref.com/en/players/dd323728/matchlogs/2020-2021/summary/Neco-Williams-Match-Logs
EPL,2020-2021,497,Rhys Williams,eng ENG,DF,Liverpool,20-080,2001,https://fbref.com/en/players/012c975a/matchlogs/2020-2021/summary/Rhys-Williams-Match-Logs
EPL,2020-2021,498,Willian,br BRA,"FW,MF",Arsenal,32-258,1988,https://fbref.com/en/players/8b9ebd03/matchlogs/2020-2021/summary/Willian-Match-Logs
EPL,2020-2021,499,Joe Willock,eng ENG,MF,Newcastle Utd,21-247,1999,https://fbref.com/en/players/a3b03921/matchlogs/2020-2021/summary/Joe-Willock-Match-Logs
EPL,2020-2021,500,Joe Willock,eng ENG,MF,Arsenal,21-247,1999,https://fbref.com/en/players/a3b03921/matchlogs/2020-2021/summary/Joe-Willock-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,501,Callum Wilson,eng ENG,FW,Newcastle Utd,29-056,1992,https://fbref.com/en/players/c596fcb0/matchlogs/2020-2021/summary/Callum-Wilson-Match-Logs
EPL,2020-2021,502,Harry Winks,eng ENG,MF,Tottenham,25-081,1996,https://fbref.com/en/players/2f7acede/matchlogs/2020-2021/summary/Harry-Winks-Match-Logs
EPL,2020-2021,503,Chris Wood,nz NZL,FW,Burnley,29-138,1991,https://fbref.com/en/players/4e9a0555/matchlogs/2020-2021/summary/Chris-Wood-Match-Logs
EPL,2020-2021,504,Granit Xhaka,ch SUI,"MF,DF",Arsenal,28-209,1992,https://fbref.com/en/players/e61b8aee/matchlogs/2020-2021/summary/Granit-Xhaka-Match-Logs
EPL,2020-2021,505,Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,31-183,1989,https://fbref.com/en/players/849c826a/matchlogs/2020-2021/summary/Andriy-Yarmolenko-Match-Logs
EPL,2020-2021,506,DeAndre Yedlin,us USA,DF,Newcastle Utd,27-289,1993,https://fbref.com/en/players/ae0a7ddf/matchlogs/2020-2021/summary/DeAndre-Yedlin-Match-Logs
EPL,2020-2021,507,Okay Yokuşlu,tr TUR,MF,West Brom,27-046,1994,https://fbref.com/en/players/e49ce451/matchlogs/2020-2021/summary/Okay-Yokuslu-Match-Logs
EPL,2020-2021,508,Wilfried Zaha,ci CIV,FW,Crystal Palace,28-165,1992,https://fbref.com/en/players/b2bc3b1f/matchlogs/2020-2021/summary/Wilfried-Zaha-Match-Logs
EPL,2020-2021,509,Andre-Frank Zambo Anguissa,cm CMR,MF,Fulham,25-159,1995,https://fbref.com/en/players/6bb2c084/matchlogs/2020-2021/summary/Andre-Frank-Zambo-Anguissa-Match-Logs
EPL,2020-2021,510,Andi Zeqiri,ch SUI,"DF,FW",Brighton,21-306,1999,https://fbref.com/en/players/d01231f0/matchlogs/2020-2021/summary/Andi-Zeqiri-Match-Logs
EPL,2020-2021,511,Oleksandr Zinchenko,ua UKR,DF,Manchester City,24-130,1996,https://fbref.com/en/players/51cf8561/matchlogs/2020-2021/summary/Oleksandr-Zinchenko-Match-Logs
EPL,2020-2021,512,Hakim Ziyech,ma MAR,"FW,MF",Chelsea,28-036,1993,https://fbref.com/en/players/6622454d/matchlogs/2020-2021/summary/Hakim-Ziyech-Match-Logs
EPL,2020-2021,513,Kurt Zouma,fr FRA,DF,Chelsea,26-179,1994,https://fbref.com/en/players/ce4246f5/matchlogs/2020-2021/summary/Kurt-Zouma-Match-Logs
EPL,2020-2021,514,Martin Ødegaard,no NOR,MF,Arsenal,22-128,1998,https://fbref.com/en/players/79300479/matchlogs/2020-2021/summary/Martin-Odegaard-Match-Logs
