League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,445,Danny Simpson,eng ENG,DF,Leicester City,30,1987,https://fbref.com/en/players/3201b03d/matchlogs/2017-2018/summary/Danny-Simpson-Match-Logs
EPL,2017-2018,446,Jack Simpson,eng ENG,DF,Bournemouth,20,1996,https://fbref.com/en/players/76fa5f80/matchlogs/2017-2018/summary/Jack-Simpson-Match-Logs
EPL,2017-2018,447,Josh Sims,eng ENG,"FW,MF",Southampton,20,1997,https://fbref.com/en/players/6d6f09dc/matchlogs/2017-2018/summary/Josh-Sims-Match-Logs
EPL,2017-2018,448,Jerome Sinclair,eng ENG,"MF,FW",Watford,20,1996,https://fbref.com/en/players/1695c659/matchlogs/2017-2018/summary/Jerome-Sinclair-Match-Logs
EPL,2017-2018,449,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,27,1989,https://fbref.com/en/players/2acd49b9/matchlogs/2017-2018/summary/Moussa-Sissoko-Match-Logs
EPL,2017-2018,450,Islam Slimani,dz ALG,FW,Leicester City,29,1988,https://fbref.com/en/players/ffec9769/matchlogs/2017-2018/summary/Islam-Slimani-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,451,Islam Slimani,dz ALG,FW,Newcastle Utd,29,1988,https://fbref.com/en/players/ffec9769/matchlogs/2017-2018/summary/Islam-Slimani-Match-Logs
EPL,2017-2018,452,Chris Smalling,eng ENG,DF,Manchester Utd,27,1989,https://fbref.com/en/players/b6964eb6/matchlogs/2017-2018/summary/Chris-Smalling-Match-Logs
EPL,2017-2018,453,Adam Smith,eng ENG,"DF,MF",Bournemouth,26,1991,https://fbref.com/en/players/20b104bc/matchlogs/2017-2018/summary/Adam-Smith-Match-Logs
EPL,2017-2018,454,Tommy Smith,eng ENG,DF,Huddersfield,25,1992,https://fbref.com/en/players/e9208654/matchlogs/2017-2018/summary/Tommy-Smith-Match-Logs
EPL,2017-2018,455,Cédric Soares,pt POR,DF,Southampton,25,1991,https://fbref.com/en/players/839c14e1/matchlogs/2017-2018/summary/Cedric-Soares-Match-Logs
EPL,2017-2018,456,Ramadan Sobhi,eg EGY,"MF,FW",Stoke City,20,1997,https://fbref.com/en/players/98be0d02/matchlogs/2017-2018/summary/Ramadan-Sobhi-Match-Logs
EPL,2017-2018,457,Dominic Solanke,eng ENG,FW,Liverpool,19,1997,https://fbref.com/en/players/e77dc3b2/matchlogs/2017-2018/summary/Dominic-Solanke-Match-Logs
EPL,2017-2018,458,Pape Souaré,sn SEN,DF,Crystal Palace,27,1990,https://fbref.com/en/players/46b5375e/matchlogs/2017-2018/summary/Pape-Souare-Match-Logs
EPL,2017-2018,459,Julián Speroni,ar ARG,GK,Crystal Palace,38,1979,https://fbref.com/en/players/8e65a5e5/matchlogs/2017-2018/summary/Julian-Speroni-Match-Logs
EPL,2017-2018,460,Kostas Stafylidis,gr GRE,"DF,MF",Stoke City,23,1993,https://fbref.com/en/players/861e0116/matchlogs/2017-2018/summary/Kostas-Stafylidis-Match-Logs
EPL,2017-2018,461,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,27,1989,https://fbref.com/en/players/6992791d/matchlogs/2017-2018/summary/Junior-Stanislas-Match-Logs
EPL,2017-2018,462,Dale Stephens,eng ENG,MF,Brighton,28,1989,https://fbref.com/en/players/653ee42d/matchlogs/2017-2018/summary/Dale-Stephens-Match-Logs
EPL,2017-2018,463,Jack Stephens,eng ENG,DF,Southampton,23,1994,https://fbref.com/en/players/6adbc307/matchlogs/2017-2018/summary/Jack-Stephens-Match-Logs
EPL,2017-2018,464,Raheem Sterling,eng ENG,FW,Manchester City,22,1994,https://fbref.com/en/players/b400bde0/matchlogs/2017-2018/summary/Raheem-Sterling-Match-Logs
EPL,2017-2018,465,John Stones,eng ENG,DF,Manchester City,23,1994,https://fbref.com/en/players/5eecec3d/matchlogs/2017-2018/summary/John-Stones-Match-Logs
EPL,2017-2018,466,Daniel Sturridge,eng ENG,FW,Liverpool,27,1989,https://fbref.com/en/players/1b7ec703/matchlogs/2017-2018/summary/Daniel-Sturridge-Match-Logs
EPL,2017-2018,467,Daniel Sturridge,eng ENG,FW,West Brom,27,1989,https://fbref.com/en/players/1b7ec703/matchlogs/2017-2018/summary/Daniel-Sturridge-Match-Logs
EPL,2017-2018,468,Ki Sung-yueng,kr KOR,MF,Swansea City,28,1989,https://fbref.com/en/players/1d8c99b0/matchlogs/2017-2018/summary/Ki-Sung-yueng-Match-Logs
EPL,2017-2018,469,Andrew Surman,eng ENG,MF,Bournemouth,30,1986,https://fbref.com/en/players/7d41b619/matchlogs/2017-2018/summary/Andrew-Surman-Match-Logs
EPL,2017-2018,470,Markus Suttner,at AUT,DF,Brighton,30,1987,https://fbref.com/en/players/7391c2d9/matchlogs/2017-2018/summary/Markus-Suttner-Match-Logs
EPL,2017-2018,471,Lasse Sørensen,dk DEN,MF,Stoke City,17,1999,https://fbref.com/en/players/ce9c203e/matchlogs/2017-2018/summary/Lasse-Sorensen-Match-Logs
EPL,2017-2018,472,Alexander Sørloth,no NOR,FW,Crystal Palace,21,1995,https://fbref.com/en/players/e92cd3f7/matchlogs/2017-2018/summary/Alexander-Sorloth-Match-Logs
EPL,2017-2018,473,Dušan Tadić,rs SRB,"MF,FW",Southampton,28,1988,https://fbref.com/en/players/2475dcc6/matchlogs/2017-2018/summary/Dusan-Tadic-Match-Logs
EPL,2017-2018,474,Matt Targett,eng ENG,DF,Southampton,21,1995,https://fbref.com/en/players/e514ab62/matchlogs/2017-2018/summary/Matt-Targett-Match-Logs
EPL,2017-2018,475,James Tarkowski,eng ENG,DF,Burnley,24,1992,https://fbref.com/en/players/15ea812b/matchlogs/2017-2018/summary/James-Tarkowski-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,476,Charlie Taylor,eng ENG,DF,Burnley,23,1993,https://fbref.com/en/players/cc2d7ad5/matchlogs/2017-2018/summary/Charlie-Taylor-Match-Logs
EPL,2017-2018,477,James Tomkins,eng ENG,DF,Crystal Palace,28,1989,https://fbref.com/en/players/e7ca0439/matchlogs/2017-2018/summary/James-Tomkins-Match-Logs
EPL,2017-2018,478,Cenk Tosun,tr TUR,FW,Everton,26,1991,https://fbref.com/en/players/9a104dee/matchlogs/2017-2018/summary/Cenk-Tosun-Match-Logs
EPL,2017-2018,479,Yaya Touré,ci CIV,MF,Manchester City,34,1983,https://fbref.com/en/players/c204f844/matchlogs/2017-2018/summary/Yaya-Toure-Match-Logs
EPL,2017-2018,480,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,26,1991,https://fbref.com/en/players/b28bbd58/matchlogs/2017-2018/summary/Andros-Townsend-Match-Logs
EPL,2017-2018,481,Kieran Trippier,eng ENG,"DF,MF",Tottenham,26,1990,https://fbref.com/en/players/21512407/matchlogs/2017-2018/summary/Kieran-Trippier-Match-Logs
EPL,2017-2018,482,Axel Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,https://fbref.com/en/players/2baec6ce/matchlogs/2017-2018/summary/Axel-Tuanzebe-Match-Logs
EPL,2017-2018,483,Josh Tymon,eng ENG,DF,Stoke City,18,1999,https://fbref.com/en/players/efe6f6ac/matchlogs/2017-2018/summary/Josh-Tymon-Match-Logs
EPL,2017-2018,484,Leonardo Ulloa,ar ARG,FW,Leicester City,31,1986,https://fbref.com/en/players/eed56f6c/matchlogs/2017-2018/summary/Leonardo-Ulloa-Match-Logs
EPL,2017-2018,485,Leonardo Ulloa,ar ARG,FW,Brighton,31,1986,https://fbref.com/en/players/eed56f6c/matchlogs/2017-2018/summary/Leonardo-Ulloa-Match-Logs
EPL,2017-2018,486,Antonio Valencia,ec ECU,DF,Manchester Utd,31,1985,https://fbref.com/en/players/08aa17d0/matchlogs/2017-2018/summary/Antonio-Valencia-Match-Logs
EPL,2017-2018,487,Jamie Vardy,eng ENG,FW,Leicester City,30,1987,https://fbref.com/en/players/45963054/matchlogs/2017-2018/summary/Jamie-Vardy-Match-Logs
EPL,2017-2018,488,Jan Vertonghen,be BEL,DF,Tottenham,30,1987,https://fbref.com/en/players/ba23a904/matchlogs/2017-2018/summary/Jan-Vertonghen-Match-Logs
EPL,2017-2018,489,Nikola Vlašić,hr CRO,"FW,MF",Everton,19,1997,https://fbref.com/en/players/aa8e289e/matchlogs/2017-2018/summary/Nikola-Vlasic-Match-Logs
EPL,2017-2018,490,Sam Vokes,wal WAL,FW,Burnley,27,1989,https://fbref.com/en/players/1d6ac165/matchlogs/2017-2018/summary/Sam-Vokes-Match-Logs
EPL,2017-2018,491,Michel Vorm,nl NED,GK,Tottenham,33,1983,https://fbref.com/en/players/1bebde9d/matchlogs/2017-2018/summary/Michel-Vorm-Match-Logs
EPL,2017-2018,492,Molla Wagué,ml MLI,DF,Watford,26,1991,https://fbref.com/en/players/a440d8ca/matchlogs/2017-2018/summary/Molla-Wague-Match-Logs
EPL,2017-2018,493,Theo Walcott,eng ENG,"FW,MF",Everton,28,1989,https://fbref.com/en/players/1ecb65be/matchlogs/2017-2018/summary/Theo-Walcott-Match-Logs
EPL,2017-2018,494,Theo Walcott,eng ENG,"MF,FW",Arsenal,28,1989,https://fbref.com/en/players/1ecb65be/matchlogs/2017-2018/summary/Theo-Walcott-Match-Logs
EPL,2017-2018,495,Kyle Walker,eng ENG,DF,Manchester City,27,1990,https://fbref.com/en/players/86dd77d1/matchlogs/2017-2018/summary/Kyle-Walker-Match-Logs
EPL,2017-2018,496,Kyle Walker-Peters,eng ENG,DF,Tottenham,20,1997,https://fbref.com/en/players/984a5a64/matchlogs/2017-2018/summary/Kyle-Walker-Peters-Match-Logs
EPL,2017-2018,497,Jonathan Walters,ie IRL,FW,Burnley,33,1983,https://fbref.com/en/players/0356cf4f/matchlogs/2017-2018/summary/Jonathan-Walters-Match-Logs
EPL,2017-2018,498,Aaron Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,https://fbref.com/en/players/9e525177/matchlogs/2017-2018/summary/Aaron-Wan-Bissaka-Match-Logs
EPL,2017-2018,499,Victor Wanyama,ke KEN,MF,Tottenham,26,1991,https://fbref.com/en/players/e0900238/matchlogs/2017-2018/summary/Victor-Wanyama-Match-Logs
EPL,2017-2018,500,Joel Ward,eng ENG,DF,Crystal Palace,27,1989,https://fbref.com/en/players/8a7ff278/matchlogs/2017-2018/summary/Joel-Ward-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,501,Stephen Ward,ie IRL,DF,Burnley,31,1985,https://fbref.com/en/players/3831b9fe/matchlogs/2017-2018/summary/Stephen-Ward-Match-Logs
EPL,2017-2018,502,James Ward-Prowse,eng ENG,"FW,MF",Southampton,22,1994,https://fbref.com/en/players/3515d404/matchlogs/2017-2018/summary/James-Ward-Prowse-Match-Logs
EPL,2017-2018,503,Ben Watson,eng ENG,MF,Watford,32,1985,https://fbref.com/en/players/df540668/matchlogs/2017-2018/summary/Ben-Watson-Match-Logs
EPL,2017-2018,504,Danny Welbeck,eng ENG,"FW,MF",Arsenal,26,1990,https://fbref.com/en/players/ce5143da/matchlogs/2017-2018/summary/Danny-Welbeck-Match-Logs
EPL,2017-2018,505,Nahki Wells,bm BER,FW,Burnley,27,1990,https://fbref.com/en/players/b070482d/matchlogs/2017-2018/summary/Nahki-Wells-Match-Logs
EPL,2017-2018,506,Ashley Westwood,eng ENG,MF,Burnley,27,1990,https://fbref.com/en/players/495945ef/matchlogs/2017-2018/summary/Ashley-Westwood-Match-Logs
EPL,2017-2018,507,Dean Whitehead,eng ENG,MF,Huddersfield,35,1982,https://fbref.com/en/players/a32204c9/matchlogs/2017-2018/summary/Dean-Whitehead-Match-Logs
EPL,2017-2018,508,Georginio Wijnaldum,nl NED,MF,Liverpool,26,1990,https://fbref.com/en/players/eb58eef0/matchlogs/2017-2018/summary/Georginio-Wijnaldum-Match-Logs
EPL,2017-2018,509,Ashley Williams,wal WAL,DF,Everton,32,1984,https://fbref.com/en/players/a498e276/matchlogs/2017-2018/summary/Ashley-Williams-Match-Logs
EPL,2017-2018,510,Danny Williams,us USA,MF,Huddersfield,28,1989,https://fbref.com/en/players/ec9a28ce/matchlogs/2017-2018/summary/Danny-Williams-Match-Logs
EPL,2017-2018,511,Willian,br BRA,"FW,MF",Chelsea,28,1988,https://fbref.com/en/players/8b9ebd03/matchlogs/2017-2018/summary/Willian-Match-Logs
EPL,2017-2018,512,Joe Willock,eng ENG,MF,Arsenal,17,1999,https://fbref.com/en/players/a3b03921/matchlogs/2017-2018/summary/Joe-Willock-Match-Logs
EPL,2017-2018,513,Jack Wilshere,eng ENG,MF,Arsenal,25,1992,https://fbref.com/en/players/9c318325/matchlogs/2017-2018/summary/Jack-Wilshere-Match-Logs
EPL,2017-2018,514,Callum Wilson,eng ENG,FW,Bournemouth,25,1992,https://fbref.com/en/players/c596fcb0/matchlogs/2017-2018/summary/Callum-Wilson-Match-Logs
EPL,2017-2018,515,Kevin Wimmer,at AUT,DF,Stoke City,24,1992,https://fbref.com/en/players/faf55ce4/matchlogs/2017-2018/summary/Kevin-Wimmer-Match-Logs
EPL,2017-2018,516,Harry Winks,eng ENG,MF,Tottenham,21,1996,https://fbref.com/en/players/2f7acede/matchlogs/2017-2018/summary/Harry-Winks-Match-Logs
EPL,2017-2018,517,Chris Wood,nz NZL,FW,Burnley,25,1991,https://fbref.com/en/players/4e9a0555/matchlogs/2017-2018/summary/Chris-Wood-Match-Logs
EPL,2017-2018,518,Ben Woodburn,wal WAL,MF,Liverpool,17,1999,https://fbref.com/en/players/8aadeaef/matchlogs/2017-2018/summary/Ben-Woodburn-Match-Logs
EPL,2017-2018,519,Granit Xhaka,ch SUI,MF,Arsenal,24,1992,https://fbref.com/en/players/e61b8aee/matchlogs/2017-2018/summary/Granit-Xhaka-Match-Logs
EPL,2017-2018,520,Claudio Yacob,ar ARG,MF,West Brom,30,1987,https://fbref.com/en/players/bda6ffd4/matchlogs/2017-2018/summary/Claudio-Yacob-Match-Logs
EPL,2017-2018,521,DeAndre Yedlin,us USA,DF,Newcastle Utd,24,1993,https://fbref.com/en/players/ae0a7ddf/matchlogs/2017-2018/summary/DeAndre-Yedlin-Match-Logs
EPL,2017-2018,522,Maya Yoshida,jp JPN,DF,Southampton,28,1988,https://fbref.com/en/players/caffaf5a/matchlogs/2017-2018/summary/Maya-Yoshida-Match-Logs
EPL,2017-2018,523,Ashley Young,eng ENG,DF,Manchester Utd,32,1985,https://fbref.com/en/players/be927d03/matchlogs/2017-2018/summary/Ashley-Young-Match-Logs
EPL,2017-2018,524,Pablo Zabaleta,ar ARG,"DF,MF",West Ham,32,1985,https://fbref.com/en/players/6813ac34/matchlogs/2017-2018/summary/Pablo-Zabaleta-Match-Logs
EPL,2017-2018,525,Wilfried Zaha,ci CIV,FW,Crystal Palace,24,1992,https://fbref.com/en/players/b2bc3b1f/matchlogs/2017-2018/summary/Wilfried-Zaha-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,526,Davide Zappacosta,it ITA,"DF,MF",Chelsea,25,1992,https://fbref.com/en/players/7fe90ccd/matchlogs/2017-2018/summary/Davide-Zappacosta-Match-Logs
EPL,2017-2018,527,Marvin Zeegelaar,nl NED,"DF,MF",Watford,26,1990,https://fbref.com/en/players/8abd0c03/matchlogs/2017-2018/summary/Marvin-Zeegelaar-Match-Logs
EPL,2017-2018,528,Oleksandr Zinchenko,ua UKR,DF,Manchester City,20,1996,https://fbref.com/en/players/51cf8561/matchlogs/2017-2018/summary/Oleksandr-Zinchenko-Match-Logs
EPL,2017-2018,529,Kurt Zouma,fr FRA,DF,Stoke City,22,1994,https://fbref.com/en/players/ce4246f5/matchlogs/2017-2018/summary/Kurt-Zouma-Match-Logs
