League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,414,Morgan Schneiderlin,fr FRA,MF,Everton,28,1989,https://fbref.com/en/players/51b41c5c/matchlogs/2018-2019/summary/Morgan-Schneiderlin-Match-Logs
EPL,2018-2019,415,André Schürrle,de GER,"FW,MF",Fulham,27,1990,https://fbref.com/en/players/ecbb3fdf/matchlogs/2018-2019/summary/Andre-Schurrle-Match-Logs
EPL,2018-2019,416,Ken Sema,se SWE,"FW,MF",Watford,24,1993,https://fbref.com/en/players/1770bd68/matchlogs/2018-2019/summary/Ken-Sema-Match-Logs
EPL,2018-2019,417,Jean Seri,ci CIV,MF,Fulham,27,1991,https://fbref.com/en/players/10efd0e1/matchlogs/2018-2019/summary/Jean-Seri-Match-Logs
EPL,2018-2019,418,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,18,2000,https://fbref.com/en/players/6aa3e78b/matchlogs/2018-2019/summary/Ryan-Sessegnon-Match-Logs
EPL,2018-2019,419,Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,26,1991,https://fbref.com/en/players/6421ec64/matchlogs/2018-2019/summary/Xherdan-Shaqiri-Match-Logs
EPL,2018-2019,420,Luke Shaw,eng ENG,DF,Manchester Utd,23,1995,https://fbref.com/en/players/9c94165b/matchlogs/2018-2019/summary/Luke-Shaw-Match-Logs
EPL,2018-2019,421,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,26,1992,https://fbref.com/en/players/3727dd3c/matchlogs/2018-2019/summary/Jonjo-Shelvey-Match-Logs
EPL,2018-2019,422,Gylfi Sigurðsson,is ISL,MF,Everton,28,1989,https://fbref.com/en/players/76dd1480/matchlogs/2018-2019/summary/Gylfi-Sigurdsson-Match-Logs
EPL,2018-2019,423,Adrien Silva,pt POR,MF,Leicester City,29,1989,https://fbref.com/en/players/d6f88a1d/matchlogs/2018-2019/summary/Adrien-Silva-Match-Logs
EPL,2018-2019,424,Bernardo Silva,pt POR,"MF,FW",Manchester City,23,1994,https://fbref.com/en/players/3eb22ec9/matchlogs/2018-2019/summary/Bernardo-Silva-Match-Logs
EPL,2018-2019,425,David Silva,es ESP,MF,Manchester City,32,1986,https://fbref.com/en/players/e2716bd0/matchlogs/2018-2019/summary/David-Silva-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,426,Xande Silva,pt POR,FW,West Ham,21,1997,https://fbref.com/en/players/15d561fa/matchlogs/2018-2019/summary/Xande-Silva-Match-Logs
EPL,2018-2019,427,Danny Simpson,eng ENG,DF,Leicester City,31,1987,https://fbref.com/en/players/3201b03d/matchlogs/2018-2019/summary/Danny-Simpson-Match-Logs
EPL,2018-2019,428,Jack Simpson,eng ENG,DF,Bournemouth,21,1996,https://fbref.com/en/players/76fa5f80/matchlogs/2018-2019/summary/Jack-Simpson-Match-Logs
EPL,2018-2019,429,Josh Sims,eng ENG,"FW,MF",Southampton,21,1997,https://fbref.com/en/players/6d6f09dc/matchlogs/2018-2019/summary/Josh-Sims-Match-Logs
EPL,2018-2019,430,Moussa Sissoko,fr FRA,MF,Tottenham,28,1989,https://fbref.com/en/players/2acd49b9/matchlogs/2018-2019/summary/Moussa-Sissoko-Match-Logs
EPL,2018-2019,431,Oliver Skipp,eng ENG,"MF,FW",Tottenham,17,2000,https://fbref.com/en/players/6250083a/matchlogs/2018-2019/summary/Oliver-Skipp-Match-Logs
EPL,2018-2019,432,Callum Slattery,eng ENG,MF,Southampton,19,1999,https://fbref.com/en/players/059948df/matchlogs/2018-2019/summary/Callum-Slattery-Match-Logs
EPL,2018-2019,433,Chris Smalling,eng ENG,DF,Manchester Utd,28,1989,https://fbref.com/en/players/b6964eb6/matchlogs/2018-2019/summary/Chris-Smalling-Match-Logs
EPL,2018-2019,434,Adam Smith,eng ENG,DF,Bournemouth,27,1991,https://fbref.com/en/players/20b104bc/matchlogs/2018-2019/summary/Adam-Smith-Match-Logs
EPL,2018-2019,435,Tommy Smith,eng ENG,DF,Huddersfield,26,1992,https://fbref.com/en/players/e9208654/matchlogs/2018-2019/summary/Tommy-Smith-Match-Logs
EPL,2018-2019,436,Robert Snodgrass,sco SCO,"MF,FW",West Ham,30,1987,https://fbref.com/en/players/9f4647e9/matchlogs/2018-2019/summary/Robert-Snodgrass-Match-Logs
EPL,2018-2019,437,Cédric Soares,pt POR,DF,Southampton,26,1991,https://fbref.com/en/players/839c14e1/matchlogs/2018-2019/summary/Cedric-Soares-Match-Logs
EPL,2018-2019,438,Ramadan Sobhi,eg EGY,FW,Huddersfield,21,1997,https://fbref.com/en/players/98be0d02/matchlogs/2018-2019/summary/Ramadan-Sobhi-Match-Logs
EPL,2018-2019,439,Dominic Solanke,eng ENG,FW,Bournemouth,20,1997,https://fbref.com/en/players/e77dc3b2/matchlogs/2018-2019/summary/Dominic-Solanke-Match-Logs
EPL,2018-2019,440,Pape Souaré,sn SEN,DF,Crystal Palace,28,1990,https://fbref.com/en/players/46b5375e/matchlogs/2018-2019/summary/Pape-Souare-Match-Logs
EPL,2018-2019,441,Çağlar Söyüncü,tr TUR,DF,Leicester City,22,1996,https://fbref.com/en/players/21166ff4/matchlogs/2018-2019/summary/Caglar-Soyuncu-Match-Logs
EPL,2018-2019,442,Julián Speroni,ar ARG,GK,Crystal Palace,39,1979,https://fbref.com/en/players/8e65a5e5/matchlogs/2018-2019/summary/Julian-Speroni-Match-Logs
EPL,2018-2019,443,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,28,1989,https://fbref.com/en/players/6992791d/matchlogs/2018-2019/summary/Junior-Stanislas-Match-Logs
EPL,2018-2019,444,Dale Stephens,eng ENG,MF,Brighton,29,1989,https://fbref.com/en/players/653ee42d/matchlogs/2018-2019/summary/Dale-Stephens-Match-Logs
EPL,2018-2019,445,Jack Stephens,eng ENG,DF,Southampton,24,1994,https://fbref.com/en/players/6adbc307/matchlogs/2018-2019/summary/Jack-Stephens-Match-Logs
EPL,2018-2019,446,Raheem Sterling,eng ENG,FW,Manchester City,23,1994,https://fbref.com/en/players/b400bde0/matchlogs/2018-2019/summary/Raheem-Sterling-Match-Logs
EPL,2018-2019,447,John Stones,eng ENG,DF,Manchester City,24,1994,https://fbref.com/en/players/5eecec3d/matchlogs/2018-2019/summary/John-Stones-Match-Logs
EPL,2018-2019,448,Daniel Sturridge,eng ENG,"FW,MF",Liverpool,28,1989,https://fbref.com/en/players/1b7ec703/matchlogs/2018-2019/summary/Daniel-Sturridge-Match-Logs
EPL,2018-2019,449,Denis Suárez,es ESP,FW,Arsenal,24,1994,https://fbref.com/en/players/12c50af5/matchlogs/2018-2019/summary/Denis-Suarez-Match-Logs
EPL,2018-2019,450,Isaac Success,ng NGA,"FW,MF",Watford,22,1996,https://fbref.com/en/players/f573a8bf/matchlogs/2018-2019/summary/Isaac-Success-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,451,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,https://fbref.com/en/players/1d8c99b0/matchlogs/2018-2019/summary/Ki-Sung-yueng-Match-Logs
EPL,2018-2019,452,Andrew Surman,eng ENG,MF,Bournemouth,31,1986,https://fbref.com/en/players/7d41b619/matchlogs/2018-2019/summary/Andrew-Surman-Match-Logs
EPL,2018-2019,453,Sam Surridge,eng ENG,"FW,DF",Bournemouth,20,1998,https://fbref.com/en/players/b017b770/matchlogs/2018-2019/summary/Sam-Surridge-Match-Logs
EPL,2018-2019,454,Alexander Sørloth,no NOR,"FW,MF",Crystal Palace,22,1995,https://fbref.com/en/players/e92cd3f7/matchlogs/2018-2019/summary/Alexander-Sorloth-Match-Logs
EPL,2018-2019,455,Matt Targett,eng ENG,"DF,MF",Southampton,22,1995,https://fbref.com/en/players/e514ab62/matchlogs/2018-2019/summary/Matt-Targett-Match-Logs
EPL,2018-2019,456,James Tarkowski,eng ENG,DF,Burnley,25,1992,https://fbref.com/en/players/15ea812b/matchlogs/2018-2019/summary/James-Tarkowski-Match-Logs
EPL,2018-2019,457,Charlie Taylor,eng ENG,DF,Burnley,24,1993,https://fbref.com/en/players/cc2d7ad5/matchlogs/2018-2019/summary/Charlie-Taylor-Match-Logs
EPL,2018-2019,458,Youri Tielemans,be BEL,MF,Leicester City,21,1997,https://fbref.com/en/players/56f7a928/matchlogs/2018-2019/summary/Youri-Tielemans-Match-Logs
EPL,2018-2019,459,James Tomkins,eng ENG,DF,Crystal Palace,29,1989,https://fbref.com/en/players/e7ca0439/matchlogs/2018-2019/summary/James-Tomkins-Match-Logs
EPL,2018-2019,460,Lucas Torreira,uy URU,MF,Arsenal,22,1996,https://fbref.com/en/players/52611641/matchlogs/2018-2019/summary/Lucas-Torreira-Match-Logs
EPL,2018-2019,461,Cenk Tosun,tr TUR,FW,Everton,27,1991,https://fbref.com/en/players/9a104dee/matchlogs/2018-2019/summary/Cenk-Tosun-Match-Logs
EPL,2018-2019,462,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,27,1991,https://fbref.com/en/players/b28bbd58/matchlogs/2018-2019/summary/Andros-Townsend-Match-Logs
EPL,2018-2019,463,Adama Traoré,es ESP,"FW,DF",Wolves,22,1996,https://fbref.com/en/players/9a28eba4/matchlogs/2018-2019/summary/Adama-Traore-Match-Logs
EPL,2018-2019,464,Mark Travers,ie IRL,GK,Bournemouth,19,1999,https://fbref.com/en/players/fe558029/matchlogs/2018-2019/summary/Mark-Travers-Match-Logs
EPL,2018-2019,465,Kieran Trippier,eng ENG,DF,Tottenham,27,1990,https://fbref.com/en/players/21512407/matchlogs/2018-2019/summary/Kieran-Trippier-Match-Logs
EPL,2018-2019,466,Antonio Valencia,ec ECU,"DF,MF",Manchester Utd,32,1985,https://fbref.com/en/players/08aa17d0/matchlogs/2018-2019/summary/Antonio-Valencia-Match-Logs
EPL,2018-2019,467,Yan Valery,fr FRA,"DF,MF",Southampton,19,1999,https://fbref.com/en/players/531a4aa8/matchlogs/2018-2019/summary/Yan-Valery-Match-Logs
EPL,2018-2019,468,Jamie Vardy,eng ENG,FW,Leicester City,31,1987,https://fbref.com/en/players/45963054/matchlogs/2018-2019/summary/Jamie-Vardy-Match-Logs
EPL,2018-2019,469,Jan Vertonghen,be BEL,DF,Tottenham,31,1987,https://fbref.com/en/players/ba23a904/matchlogs/2018-2019/summary/Jan-Vertonghen-Match-Logs
EPL,2018-2019,470,Jannik Vestergaard,dk DEN,DF,Southampton,25,1992,https://fbref.com/en/players/1900032e/matchlogs/2018-2019/summary/Jannik-Vestergaard-Match-Logs
EPL,2018-2019,471,Luciano Vietto,ar ARG,"FW,MF",Fulham,24,1993,https://fbref.com/en/players/2513a588/matchlogs/2018-2019/summary/Luciano-Vietto-Match-Logs
EPL,2018-2019,472,Rúben Vinagre,pt POR,"DF,MF",Wolves,19,1999,https://fbref.com/en/players/b937e490/matchlogs/2018-2019/summary/Ruben-Vinagre-Match-Logs
EPL,2018-2019,473,Sam Vokes,wal WAL,FW,Burnley,28,1989,https://fbref.com/en/players/1d6ac165/matchlogs/2018-2019/summary/Sam-Vokes-Match-Logs
EPL,2018-2019,474,Michel Vorm,nl NED,GK,Tottenham,34,1983,https://fbref.com/en/players/1bebde9d/matchlogs/2018-2019/summary/Michel-Vorm-Match-Logs
EPL,2018-2019,475,Matěj Vydra,cz CZE,"FW,MF",Burnley,26,1992,https://fbref.com/en/players/0d4ceb32/matchlogs/2018-2019/summary/Matej-Vydra-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,476,Theo Walcott,eng ENG,"FW,MF",Everton,29,1989,https://fbref.com/en/players/1ecb65be/matchlogs/2018-2019/summary/Theo-Walcott-Match-Logs
